username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
sedefanb;2017-03-29 13:11;1;1;"#VenezuelaDigital2017 @TareckPSUV Chávez fue luz y vanguardia.. él nos obligó a incursionar en las redes,a dar la batalla allí #ChavezVive pic.twitter.com/RcB88cSK3Q";;@TareckPSUV;#VenezuelaDigital2017 #ChavezVive;"847134247911612417";https://twitter.com/sedefanb/status/847134247911612417
RAECOCHABAMBA;2017-03-29 12:10;0;0;"@Almagro_OEA2015 eres un traidor apatrida, el que se mete con la revolución bolivariana se seca, #ChavezVive";;@Almagro_OEA2015;#ChavezVive;"847118733428576256";https://twitter.com/RAECOCHABAMBA/status/847118733428576256
CarlosVitorino0;2017-03-29 09:49;2;0;"#Revolucion #Venezuela +++++++++ "Liquidar El Capitalismo<<< >>>Construir El Socialismo" √√√√√√√√√ #ChavezVive #Tropa #Mundo #LatinoAmerica pic.twitter.com/wXO1gddPyq";;;#Revolucion #Venezuela #ChavezVive #Tropa #Mundo #LatinoAmerica;"847083170759659520";https://twitter.com/CarlosVitorino0/status/847083170759659520
minestorres;2017-03-29 08:10;1;1;"#ChavezVive #VZLATriunfoEnLaOEA pic.twitter.com/2oZilbLd7A";;;#ChavezVive #VZLATriunfoEnLaOEA;"847058405537845249";https://twitter.com/minestorres/status/847058405537845249
peralesjj11;2017-03-29 07:30;0;0;"Muy buenos dias Repùblica Bolivariana de Venezuela. Hoy amanecì màs Bolivariano y Chavista que nunca #ChàvezVive @NicolasMaduro @dcabellor";;@NicolasMaduro @dcabellor;#Ch;"847048223462227970";https://twitter.com/peralesjj11/status/847048223462227970
MemaEmma53;2017-03-29 05:35;5;3;"#VzlaVictoriosaEnLaOEA #ChavezVive @Hernancanorea pic.twitter.com/sMiwXonLGO";;@Hernancanorea;#VzlaVictoriosaEnLaOEA #ChavezVive;"847019279681802240";https://twitter.com/MemaEmma53/status/847019279681802240
Salser077;2017-03-29 05:31;2;0;"#TROPA LA VERDAD SOBRE EL IMPERIO #VZLATriunfóEnLaOEA QUE LACAYOS VENDE PATRIA ENTIENDAN QUE LA PATRIA ES LIBRE Y SOBERANA QUE #ChavezVive https:// twitter.com/dcabellor/stat us/846889270103072768 …";;;#TROPA #VZLATriunf #ChavezVive;"847018336722522112";https://twitter.com/Salser077/status/847018336722522112
Unamujerptocb;2017-03-28 23:24;4;2;"Memoria y cuenta de ntro alcalde @jcbu72 lo recibió @JSamuelCohen presidente de la cámara municipal de #PuertoCabello #ChavezVive pic.twitter.com/nNa8X9GZWR";;@jcbu72 @JSamuelCohen;#PuertoCabello #ChavezVive;"846925948041728003";https://twitter.com/Unamujerptocb/status/846925948041728003
vidalcr;2017-03-28 22:54;0;2;"@soyfdelrincon muestrale esta imagen a la embajadora de #Paraguay a ver que dice. #VZLATriunfoEnLaOEA #concluOEAVZLA #ChavezVive Carajo! pic.twitter.com/MIHGcGLcRT";;@soyfdelrincon;#Paraguay #VZLATriunfoEnLaOEA #concluOEAVZLA #ChavezVive;"846918397585756161";https://twitter.com/vidalcr/status/846918397585756161
anamerluque;2017-03-28 22:36;3;0;"#VenezuelaTriunfoEnLaOEA profe Moncada mis respetos a usted y @DrodriguezVen y saben otea cosa bastante cojones hay aquí #ChavezVive https:// twitter.com/RAIMUNDOVALE01 /status/846897590939504640 …";;@DrodriguezVen;#VenezuelaTriunfoEnLaOEA #ChavezVive;"846913944254140418";https://twitter.com/anamerluque/status/846913944254140418
AbreisyV;2017-03-28 19:36;0;0;"así es nadie podrá vencernos #ChavezVive #VenezuelaDignaYSoberana";;;#ChavezVive #VenezuelaDignaYSoberana;"846868658127323136";https://twitter.com/AbreisyV/status/846868658127323136
ZuzanTabet;2017-03-28 19:01;13;3;"#ChávezVive . @RoaJorge1 . @NicolasMaduro . @dcabellor . @TareckPSUV #VenezuelaDignaYSoberana #NuestroEternoLider pic.twitter.com/iu3z9NI60C";;@RoaJorge1 @NicolasMaduro @dcabellor @TareckPSUV;#Ch #VenezuelaDignaYSoberana #NuestroEternoLider;"846859707289669632";https://twitter.com/ZuzanTabet/status/846859707289669632
Unamujerptocb;2017-03-28 18:59;0;1;"excelente ...! #ChavezVive @NicolasMaduro";;@NicolasMaduro;#ChavezVive;"846859203629211649";https://twitter.com/Unamujerptocb/status/846859203629211649
peralesjj11;2017-03-28 16:15;1;3;"Y para cerrar, por favor si son tan amables MÀMENSE 500MIL KILOS DE PIPE cada uno de usteses, CUERDAS DE PATÈTICOS y JalaBolas #ChàvezVive https:// twitter.com/Resteado202/st atus/844798535153332224 …";;;#Ch;"846817999889846273";https://twitter.com/peralesjj11/status/846817999889846273
EilynLeon13;2017-03-28 15:53;0;0;"#Marcha #NoNosVenceran #VivaChavez #ChavezVive #VivaRobert #YoSoyBrigadista pic.twitter.com/ji07WHM2CA";;;#Marcha #NoNosVenceran #VivaChavez #ChavezVive #VivaRobert #YoSoyBrigadista;"846812601438883844";https://twitter.com/EilynLeon13/status/846812601438883844
Rramirezffm;2017-03-28 14:54;0;0;"Hoy a 267 años del natalicio de Miranda ratificamos nuestro compromiso con su legado antiimperialista, con #ChavezVive y . @NicolasMaduro pic.twitter.com/rRnX8RJ3wa";;@NicolasMaduro;#ChavezVive;"846797666784817153";https://twitter.com/Rramirezffm/status/846797666784817153
rodrigofrias1;2017-03-28 14:48;2;0;"#VZLASoberanaSeRespeta y #ChavezVive !!!. @dianatrisse … … https://platafor mabolivarianadecanarias.wordpress.com/2017/03/28/com unicado-urgente-de-la-plataforma-bolivariana-de-canarias-ante-las-maniobras-injerencistas-del-sec-de-la-oea/ … … https:// twitter.com/ConElMazoDando /status/677546960404934656 … …";;@dianatrisse;#VZLASoberanaSeRespeta #ChavezVive;"846796243892424705";https://twitter.com/rodrigofrias1/status/846796243892424705
Rramirezffm;2017-03-28 14:34;0;0;"Hoy a 267 años del natalicio de Miranda ratificamos nuestro compromiso con su legado antiimperialista, con #ChavezVive y . @NicolasMaduro pic.twitter.com/tCSTLESOpQ";;@NicolasMaduro;#ChavezVive;"846792511389646848";https://twitter.com/Rramirezffm/status/846792511389646848
PoesiaGibran;2017-03-28 13:01;4;1;"Mientras los apatridas claman a la #OEAVzlaEleccionesYA l@s patriotas, revolucionari@s, chavistas decimos #VZLASoberanaSeRespeta #ChavezVive pic.twitter.com/SdaWvbhXh3";;@s @s;#OEAVzlaEleccionesYA #VZLASoberanaSeRespeta #ChavezVive;"846769287259996161";https://twitter.com/PoesiaGibran/status/846769287259996161
jesuspoeta2021;2017-03-28 12:39;0;0;"#VZLASoberanaSeRespeta Nunca mas seremos colonia de nadie #ChavezVive pic.twitter.com/WfLCXMwSBo";;;#VZLASoberanaSeRespeta #ChavezVive;"846763668742291456";https://twitter.com/jesuspoeta2021/status/846763668742291456
dianatrisse;2017-03-28 11:27;1;0;"#VZLASoberanaSeRespeta y #ChavezVive !!!. @rodrigofrias1 … https://platafor mabolivarianadecanarias.wordpress.com/2017/03/28/com unicado-urgente-de-la-plataforma-bolivariana-de-canarias-ante-las-maniobras-injerencistas-del-sec-de-la-oea/ … https:// twitter.com/ConElMazoDando /status/677546960404934656 …";;@rodrigofrias1;#VZLASoberanaSeRespeta #ChavezVive;"846745453530136578";https://twitter.com/dianatrisse/status/846745453530136578
MotoDeniPirueta;2017-03-28 09:40;0;0;"#DelsyAAlmagroDaleDuro cuanto la Admiro Canciller, siga adelanté #CHÁVEZVIVE @NicolasMaduro @pinfantepsuv @mimouvargas @ArmandoGratero pic.twitter.com/DLKhtZowSg";;@NicolasMaduro @pinfantepsuv @mimouvargas @ArmandoGratero;#DelsyAAlmagroDaleDuro #CH;"846718527348396033";https://twitter.com/MotoDeniPirueta/status/846718527348396033
AlvaradoBelkys;2017-03-28 09:25;1;2;"Rodríguez: Venezuela va a defender los derechos legítimos que le corresponden http://www. ultimasnoticias.com.ve/?p=427747 vía @UNoticias #ChavezVive";;@UNoticias;#ChavezVive;"846714928815919104";https://twitter.com/AlvaradoBelkys/status/846714928815919104
silva9MRT;2017-03-28 09:03;7;1;"Repudiamos las acciones impulsadas por #Almugre #VZLASoberanaSeRespeta ¡Rodilla en tierra defendiendo nuestra Patria Grande! #ChavézVive pic.twitter.com/Mh88hQf44m";;;#Almugre #VZLASoberanaSeRespeta #Chav;"846709270720761856";https://twitter.com/silva9MRT/status/846709270720761856
peralesjj11;2017-03-28 08:40;2;4;"Muy buenos dìas Repùblica Bolivariana de Venezuela. Hoy amanecì màs Bolivariano y Chavista que nunca #ChàvezVive @NicolasMaduro @dcabellor";;@NicolasMaduro @dcabellor;#Ch;"846703635673354240";https://twitter.com/peralesjj11/status/846703635673354240
ZuzanTabet;2017-03-28 06:13;3;2;"Buenos dias Venezuela!! #ChávezVive fuiste,Eres y Seras el Sentir y el Amor de un Pueblo Digno... @cainecagua pic.twitter.com/mxPeqnPmsf";;@cainecagua;#Ch;"846666663848267776";https://twitter.com/ZuzanTabet/status/846666663848267776
YusbeilyM;2017-03-28 04:12;2;1;"Que culpa tengo YO de tener la sangre roja y el corazón a la Izquierda . #ChavezVive #FelizDiaYaracuy #158Años pic.twitter.com/koFYHCeVtN";;;#ChavezVive #FelizDiaYaracuy #158A;"846636019432738817";https://twitter.com/YusbeilyM/status/846636019432738817
ptypk;2017-03-28 03:04;0;0;"#ChávezVive https:// twitter.com/laradiodelsur/ status/846617914887159809 …";;;#Ch;"846618894802571266";https://twitter.com/ptypk/status/846618894802571266
keyleal27;2017-03-27 23:36;0;0;"#chavezvive ! https://www. instagram.com/p/BSKr2jBlGXOL Pj1FzqvD0pROhSEB0xuUa9xysw0/ …";;;#chavezvive;"846566761222852612";https://twitter.com/keyleal27/status/846566761222852612
EJB_EFTPRIBAS;2017-03-27 18:17;7;8;"Aquí formamos el futuro de la nación el próximo Sargento Segundo de la posteridad #FeEsperanzaYFortaleza #ChavezVive pic.twitter.com/t5faGbM3AJ";;;#FeEsperanzaYFortaleza #ChavezVive;"846486466947698688";https://twitter.com/EJB_EFTPRIBAS/status/846486466947698688
Sandman998;2017-03-27 15:01;0;0;"#PatriaGrande #ChavezVive https:// twitter.com/Revolu01/statu s/846434435759292417 …";;;#PatriaGrande #ChavezVive;"846436954799517696";https://twitter.com/Sandman998/status/846436954799517696
angelamontbrun;2017-03-27 14:39;0;0;"Es en toda la Urb.Sierra Parima en Puerto Ordaz. Van 2 veces hoy en menos de 3 horas #ChávezVive #VenezuelaPotencia";;;#Ch #VenezuelaPotencia;"846431476006707200";https://twitter.com/angelamontbrun/status/846431476006707200
TheIntCom;2017-03-27 13:37;0;0;"@NicolasMaduro «Salida de Chávez de Yare marcó el inicio de la victoria del pueblo» #ChavezVive #VenezuelaSeRespeta http://www. resumenlatinoamericano.org/2017/03/27/ven ezuela-hace-23-anos-chavez-salio-de-yare/ …";;@NicolasMaduro;#ChavezVive #VenezuelaSeRespeta;"846415824688689155";https://twitter.com/TheIntCom/status/846415824688689155
JBinfoPOZOVERDE;2017-03-27 12:36;0;0;"#DelcyAAlmagroDaleDuro QUE VIVA LA PATRIA LIBERA LISTA VENEZOLANA UNIDA ES FUERTE SEAMOS SOBERANO Y TENDREMOS SOCIALISMO PURO #CHAVEZvive";;;#DelcyAAlmagroDaleDuro #CHAVEZvive;"846400517366517760";https://twitter.com/JBinfoPOZOVERDE/status/846400517366517760
peralesjj11;2017-03-27 11:17;0;0;"Atentos camaradas a importantes anuncios hoy del LÌDER @NicolasMaduro EnMateriaEconòmica #ChàvezVive http://www. noticiasaldiayalahora.co/maduro-este-lu nes-anunciare-grandes-decisiones/ …";;@NicolasMaduro;#Ch;"846380553968476160";https://twitter.com/peralesjj11/status/846380553968476160
GReyesCuba;2017-03-27 11:03;0;0;"#ChavezVive y los traidores y mercenarios desesperan x matarlo. Dejen en paz a Maduro y su pueblo! https:// twitter.com/Guajiritasoy/s tatus/846375246554894339 …";;;#ChavezVive;"846377110352658432";https://twitter.com/GReyesCuba/status/846377110352658432
Guajiritasoy;2017-03-27 10:02;0;1;"Ramonet: "Ahora tengo ojos cubanos" http:// ln.is/blogspot.com/r vB0F … #Cuba #España #Francia #Venezuela #ChavezVive #FidelEsFidel";;;#Cuba #Espa #Francia #Venezuela #ChavezVive #FidelEsFidel;"846361823272165377";https://twitter.com/Guajiritasoy/status/846361823272165377
dlinaresv;2017-03-27 10:02;1;0;"RT prensaFANB: Comandante Supremo Hugo Chávez: Soldado Inmortal, Patriota Incondicional, sinónimo de Justicia e Independencia. #ChavezVive …";;;#ChavezVive;"846361794637713408";https://twitter.com/dlinaresv/status/846361794637713408
Intavi;2017-03-27 09:05;5;0;". @VielmaEsTachira En 2016 construimos y rehabilitamos 1.017 HOGARES DIGNOS en Táchira #VielmaMoraConstruye #ChávezVive . @chavezcandanga";;@VielmaEsTachira @chavezcandanga;#VielmaMoraConstruye #Ch;"846347382119972865";https://twitter.com/Intavi/status/846347382119972865
peralesjj11;2017-03-27 09:02;1;1;"Muy buenos dìas Repùblica Bolivariana de Venezuela. hoy amanecì màs Bolivariano y Chavista que nunca #ChàvezVive @NicolasMaduro @dcabellor";;@NicolasMaduro @dcabellor;#Ch;"846346804765577216";https://twitter.com/peralesjj11/status/846346804765577216
peralesjj11;2017-03-26 20:22;0;0;"Un MENUDO MENSAJITO pa' tì CapryLoca @hcapriles de tu PANITA Patricia http://www. lechuguinos.com/patricia-poleo -presidencia-capriles/ … Pero NO te desanimes porque #ChàvezVive";;@hcapriles;#Ch;"846155392359026689";https://twitter.com/peralesjj11/status/846155392359026689
YusCGQ;2017-03-26 20:08;0;0;"#MINEA #Mérida en #CongresodelaPatria #CapítuloEcosocialista siguiendo el legado de nuestro siempre invicto Comandante #ChávezVive pic.twitter.com/Wv9YASH2HF";;;#MINEA #M #CongresodelaPatria #Cap #Ch;"846151861900054528";https://twitter.com/YusCGQ/status/846151861900054528
YusCGQ;2017-03-26 19:54;0;0;"#MINEA #Mérida desde parque Alí Primera, en #CongresodelaPatriaEcosocialista #SomosEcosocialistas #Siguiendoellegado #ChávezVive pic.twitter.com/grWouSe1GR";;;#MINEA #M #CongresodelaPatriaEcosocialista #SomosEcosocialistas #Siguiendoellegado #Ch;"846148400877834240";https://twitter.com/YusCGQ/status/846148400877834240
EduardoMolina67;2017-03-26 19:30;1;0;"http:// rnv.gob.ve/venezuela-sigu e-siendo-un-pais-potencia-por-su-potencial-humano/ … Los venezolanos tienen ganas de trabajar por el país #HoyDomingoVamosALaExpo #26MDiaDeLibertadPatriota #ChavezVive pic.twitter.com/auZlTN9FOz";;;#HoyDomingoVamosALaExpo #26MDiaDeLibertadPatriota #ChavezVive;"846142326196047872";https://twitter.com/EduardoMolina67/status/846142326196047872
PoesiaGibran;2017-03-26 17:40;2;0;"Conozcamos nuestra #VenezuelaPotencia #HoyDomingoVamosALaExpo "Venezuela es un emporio de riquezas... y se crece en las crisis" #ChavezVive pic.twitter.com/wltNHRX7F1";;;#VenezuelaPotencia #HoyDomingoVamosALaExpo #ChavezVive;"846114626731462657";https://twitter.com/PoesiaGibran/status/846114626731462657
arletiss;2017-03-26 16:45;0;0;"#ChavezVive https:// twitter.com/RNVcontigo/sta tus/846099943949586432 …";;;#ChavezVive;"846100724878594048";https://twitter.com/arletiss/status/846100724878594048
otaizacastillo;2017-03-26 15:45;20;4;"Jóvenes del @EjeProactivo El Socorro cumpliendo con su compromiso Patrio @CarnetDLaPatria #ChavezVive @gestionperfecta @TareckPSUV pic.twitter.com/TztkonLCTq";;@EjeProactivo @CarnetDLaPatria @gestionperfecta @TareckPSUV;#ChavezVive;"846085801570156549";https://twitter.com/otaizacastillo/status/846085801570156549
otaizacastillo;2017-03-26 15:45;15;4;"Jóvenes del @EjeProactivo El Socorro cumpliendo con su compromiso Patrio @CarnetDLaPatria #ChavezVive @gestionperfecta @TareckPSUV pic.twitter.com/awIUitZuDR";;@EjeProactivo @CarnetDLaPatria @gestionperfecta @TareckPSUV;#ChavezVive;"846085717327536129";https://twitter.com/otaizacastillo/status/846085717327536129
otaizacastillo;2017-03-26 15:44;12;3;"Jóvenes del @EjeProactivo El Socorro cumpliendo con su compromiso Patrio @CarnetDLaPatria #ChavezVive @gestionperfecta @TareckPSUV pic.twitter.com/GLV8PS6uva";;@EjeProactivo @CarnetDLaPatria @gestionperfecta @TareckPSUV;#ChavezVive;"846085457788178432";https://twitter.com/otaizacastillo/status/846085457788178432
otaizacastillo;2017-03-26 15:43;11;3;"Jóvenes del @EjeProactivo El Socorro cumpliendo con su compromiso Patrio @CarnetDLaPatria #ChavezVive @gestionperfecta @TareckPSUV pic.twitter.com/mRf2bBrWso";;@EjeProactivo @CarnetDLaPatria @gestionperfecta @TareckPSUV;#ChavezVive;"846085187570221056";https://twitter.com/otaizacastillo/status/846085187570221056
otaizacastillo;2017-03-26 15:43;11;2;"Jóvenes del @EjeProactivo El Socorro cumpliendo con su compromiso Patrio @CarnetDLaPatria #ChavezVive @gestionperfecta @TareckPSUV pic.twitter.com/HKLREPT3Aa";;@EjeProactivo @CarnetDLaPatria @gestionperfecta @TareckPSUV;#ChavezVive;"846085103310770177";https://twitter.com/otaizacastillo/status/846085103310770177
otaizacastillo;2017-03-26 15:42;13;3;"Jóvenes del @EjeProactivo El Socorro cumpliendo con su compromiso Patrio @CarnetDLaPatria #ChavezVive @gestionperfecta @TareckPSUV pic.twitter.com/7E5aawSyVr";;@EjeProactivo @CarnetDLaPatria @gestionperfecta @TareckPSUV;#ChavezVive;"846084979893424128";https://twitter.com/otaizacastillo/status/846084979893424128
otaizacastillo;2017-03-26 15:41;9;1;"Jóvenes del @EjeProactivo El Socorro cumpliendo con su compromiso Patrio @CarnetDLaPatria #ChavezVive @gestionperfecta @TareckPSUV pic.twitter.com/frtZ6QQ0Qe";;@EjeProactivo @CarnetDLaPatria @gestionperfecta @TareckPSUV;#ChavezVive;"846084721809481735";https://twitter.com/otaizacastillo/status/846084721809481735
otaizacastillo;2017-03-26 15:41;13;2;"Jóvenes del @EjeProactivo El Socorro cumpliendo con su compromiso Patrio @CarnetDLaPatria #ChavezVive @gestionperfecta @TareckPSUV pic.twitter.com/q90DtH7ThX";;@EjeProactivo @CarnetDLaPatria @gestionperfecta @TareckPSUV;#ChavezVive;"846084625604726785";https://twitter.com/otaizacastillo/status/846084625604726785
FUNDAIMAGEN1;2017-03-26 15:38;0;0;"23 años de lucha y dignidad #ChavezVive pic.twitter.com/TZpU2Su7qY";;;#ChavezVive;"846083834630299649";https://twitter.com/FUNDAIMAGEN1/status/846083834630299649
otaizacastillo;2017-03-26 15:37;13;6;"Jóvenes del @EjeProactivo El Socorro cumpliendo con su compromiso Patrio @CarnetDLaPatria #ChavezVive @gestionperfecta @TareckPSUV pic.twitter.com/Twv1BqUWVY";;@EjeProactivo @CarnetDLaPatria @gestionperfecta @TareckPSUV;#ChavezVive;"846083825264447488";https://twitter.com/otaizacastillo/status/846083825264447488
peralesjj11;2017-03-26 14:59;0;0;"Definitivamente LA LENGUA ES EL CASTIGO DEL CUERPO, cierto PPK? SigaUstedARRASTRADO EnUnaALFOMBRA QueNosotros SeguimosAvanzando #ChàvezVive https:// twitter.com/ppkamigo/statu s/845810532514979840 …";;;#Ch;"846074054712999939";https://twitter.com/peralesjj11/status/846074054712999939
peralesjj11;2017-03-26 14:54;5;1;"Esa AyudaSolidaria y HUMANITARIA NO es para tì, viejo miserable sino para el GLORIOSO y ADMIRADO PuebloHermanoDelPERÙ #ChàvezVive https:// twitter.com/ppkamigo/statu s/846004038609129472 …";;;#Ch;"846072899660386304";https://twitter.com/peralesjj11/status/846072899660386304
joseluisvzla1;2017-03-26 14:10;3;1;"¡Un "Por Ahora" que se convirtió en un "Para Siempre"! #26MDiaDeLibertadPatriota #AquiSomosChavistas #ChávezVive pic.twitter.com/YBlK79XmNw";;;#26MDiaDeLibertadPatriota #AquiSomosChavistas #Ch;"846061749350645762";https://twitter.com/joseluisvzla1/status/846061749350645762
ptypk;2017-03-26 13:54;0;0;"#ChavezVive https:// twitter.com/telesurtv/stat us/846056405144526848 …";;;#ChavezVive;"846057810718867457";https://twitter.com/ptypk/status/846057810718867457
MontillaARD;2017-03-26 13:08;0;0;""Una etapa necesaria..." #ComandanteChavez #Chavezvive";;;#ComandanteChavez #Chavezvive;"846046150453088256";https://twitter.com/MontillaARD/status/846046150453088256
TeresaTinedo;2017-03-26 13:04;0;0;"#ProhibidoDormirseEnLosLaurelesCamaradasDesafío deTodos4F.RodillaEnTierra. #ChavezVive !!.";;;#ProhibidoDormirseEnLosLaurelesCamaradasDesaf #ChavezVive;"846045113423970306";https://twitter.com/TeresaTinedo/status/846045113423970306
sorianypaez;2017-03-26 12:57;0;1;"A ti Comandante!! GRACIAS por enseñarme AMAR a mi Pais VENEZUELA #CHAVEZvive pic.twitter.com/MJzaBpZZhU";;;#CHAVEZvive;"846043476491997184";https://twitter.com/sorianypaez/status/846043476491997184
RNCdeVenezuela;2017-03-26 12:46;1;0;"¡¡¡El amor de los pueblos.... la Solidaridad!!! #ChávezNosGuiaEnLaLucha #ChávezVive https:// twitter.com/EmbaVenUruguay /status/846038081300041728 …";;;#Ch #Ch;"846040610675003394";https://twitter.com/RNCdeVenezuela/status/846040610675003394
AndersonORomero;2017-03-26 11:47;1;0;"#ChavezVive Recordamos al Gigante @NicolasMaduro @dcabellor @TareckPSUV @VielmaEsTachira @SilvaEleazarL @divceup pic.twitter.com/BaTemzM007";;@NicolasMaduro @dcabellor @TareckPSUV @VielmaEsTachira @SilvaEleazarL @divceup;#ChavezVive;"846025758954999808";https://twitter.com/AndersonORomero/status/846025758954999808
Juan_Dugarte;2017-03-26 11:03;151;12;"¡Un "Por Ahora" que se convirtió en un "Para Siempre"! #26MDiaDeLibertadPatriota #AquiSomosChavistas #ChávezVive pic.twitter.com/72yDNKrpIS";;;#26MDiaDeLibertadPatriota #AquiSomosChavistas #Ch;"846014702694121472";https://twitter.com/Juan_Dugarte/status/846014702694121472
MBRRActiva;2017-03-26 10:32;21;5;"#YoSoyReservaActiva Paraguana #ConmemoracionRevolucionaria #ChavezVive pic.twitter.com/RdjZhakj8R";;;#YoSoyReservaActiva #ConmemoracionRevolucionaria #ChavezVive;"846006959853768705";https://twitter.com/MBRRActiva/status/846006959853768705
AlvaradoBelkys;2017-03-26 09:55;0;0;"Padrino López: Soldados no se han retirado del lugar porque están en territorio venezolano http://www. ultimasnoticias.com.ve/?p=425770 @UNoticias #ChavezVive";;@UNoticias;#ChavezVive;"845997608648687617";https://twitter.com/AlvaradoBelkys/status/845997608648687617
jeradema;2017-03-26 09:50;0;0;"Excelente entrevista mi pana @VillegasPoljak esa es la actitud. Felicitaciones. #ChavezVive #UnidadLuchaBatallaYVictoria";;@VillegasPoljak;#ChavezVive #UnidadLuchaBatallaYVictoria;"845996395358228482";https://twitter.com/jeradema/status/845996395358228482
rubencorredor;2017-03-26 09:40;3;1;"#EstaPatriaSeRespeta y se seguirá respetando gracias a esa unión #ChavezVive https:// twitter.com/gestionperfect a/status/845992975813525504 …";;;#EstaPatriaSeRespeta #ChavezVive;"845993894315802624";https://twitter.com/rubencorredor/status/845993894315802624
